ticket_id,customer_id,customer_name,channel,issue_category,priority,agent_name,city,created_date,resolved_date,first_response_minutes,resolution_time_hours,ticket_status,csat_score,refund_amount_sar
TCK-001726,CUST-11332,Ahmed Al-Anazi,WhatsApp,Refund Request,High,Reem Al-Mutairi,Medina,20-03-2024,20-03-2024,8,23.2,Resolved,5,0.00
TCK-001727,CUST-68167,Maha Al-Balawi,Branch,Billing,Low,Noura Al-Shammari,Abha,25-07-2024,31-07-2024,391,155.3,Resolved,4,0.00
TCK-001728,CUST-25882,Sultan Al-Subaie,Live Chat,Refund Request,High,Lama Al-Rashidi,Hail,17-05-2025,17-05-2025,7,16.0,Resolved,5,1198.87
TCK-001729,CUST-44919,Bandar Al-Shehri,Phone,Billing,Medium,Fahad Al-Otaibi,Riyadh,18-07-2024,Not Resolved,95,0.0,Pending,0,0.00
TCK-001730,CUST-27467,Sultan Al-Subaie,WhatsApp,General Inquiry,Medium,Abdullah Al-Zahrani,Mecca,18-06-2026,22-06-2026,220,102.2,Resolved,4,0.00
TCK-001731,CUST-43030,Noura Al-Rashidi,Email,Billing,Medium,Abdullah Al-Zahrani,Buraidah,31-10-2025,04-11-2025,175,108.0,Closed,3,4173.69
TCK-001732,CUST-86520,Noura Al-Qahtani,Phone,Billing,Medium,Lama Al-Rashidi,Dammam,14-11-2025,14-11-2025,259,11.5,Closed,3,0.00
TCK-001733,CUST-92244,Reem Al-Dossari,Social Media,Technical Support,Medium,Ahmed Al-Qahtani,Riyadh,06-11-2024,09-11-2024,299,75.5,Resolved,4,0.00
TCK-001734,CUST-21305,Yousef Al-Shehri,Email,Billing,Medium,Fahad Al-Otaibi,Dammam,08-04-2024,08-04-2024,170,20.2,Resolved,5,0.00
TCK-001735,CUST-48556,Khalid Al-Zahrani,Branch,Delivery Issue,Low,Noura Al-Shammari,Riyadh,17-01-2025,19-01-2025,361,63.7,Resolved,3,2149.61
TCK-001736,CUST-52783,Faisal Al-Dossari,Phone,Technical Support,Medium,Ahmed Al-Qahtani,Riyadh,10-12-2025,10-12-2025,22,7.5,Resolved,3,0.00
TCK-001737,CUST-49475,Fahad Al-Malki,Phone,Account Management,Low,Reem Al-Mutairi,Mecca,24-04-2024,Not Resolved,265,0.0,Escalated,0,0.00
TCK-001738,CUST-14310,Dana Al-Shehri,Live Chat,Refund Request,Medium,Maha Al-Balawi,Dammam,11-02-2026,14-02-2026,91,72.9,Resolved,4,0.00
TCK-001739,CUST-46231,Turki Al-Harbi,Email,Technical Support,Medium,Turki Al-Subaie,Dammam,09-07-2026,09-07-2026,215,22.5,Closed,5,0.00
TCK-001740,CUST-85260,Dana Al-Shehri,WhatsApp,Refund Request,Medium,Lama Al-Rashidi,Riyadh,02-09-2025,03-09-2025,181,30.0,Resolved,3,0.00
TCK-001741,CUST-16969,Mohammed Al-Rashidi,Phone,Technical Support,Medium,Ahmed Al-Qahtani,Riyadh,13-10-2025,17-10-2025,202,113.4,Resolved,5,0.00
TCK-001742,CUST-42147,Sara Al-Ghamdi,Email,Technical Support,Low,Maha Al-Balawi,Buraidah,26-05-2026,28-05-2026,468,59.5,Resolved,2,0.00
TCK-001743,CUST-39676,Dana Al-Qahtani,WhatsApp,Billing,Medium,Noura Al-Shammari,Medina,18-02-2026,20-02-2026,141,50.4,Resolved,5,0.00
TCK-001744,CUST-83602,Reem Al-Rashidi,Phone,Technical Support,Low,Ahmed Al-Qahtani,Jeddah,02-07-2025,Not Resolved,190,0.0,Escalated,0,0.00
TCK-001745,CUST-79525,Lama Al-Shammari,Phone,Technical Support,Low,Mohammed Al-Harbi,Khobar,09-03-2024,Not Resolved,488,0.0,Escalated,0,0.00
TCK-001746,CUST-26597,Khalid Al-Mutairi,Phone,Account Management,Low,Yousef Al-Malki,Riyadh,17-07-2025,Not Resolved,438,0.0,Open,0,0.00
TCK-001747,CUST-39415,Hessa Al-Anazi,Live Chat,General Inquiry,Medium,Maha Al-Balawi,Riyadh,22-06-2025,Not Resolved,69,0.0,Pending,0,0.00
TCK-001748,CUST-46209,Fahad Al-Mutairi,Email,Delivery Issue,Low,Lama Al-Rashidi,Dammam,15-09-2024,16-09-2024,90,31.5,Resolved,4,2531.87
TCK-001749,CUST-37901,Reem Al-Otaibi,Email,Complaint,Medium,Sara Al-Dossari,Riyadh,31-10-2024,04-11-2024,241,102.9,Resolved,5,0.00
TCK-001750,CUST-27208,Noura Al-Harbi,Phone,Technical Support,Critical,Maha Al-Balawi,Tabuk,18-05-2025,18-05-2025,27,2.4,Resolved,5,0.00
TCK-001751,CUST-52530,Mohammed Al-Subaie,Live Chat,Complaint,Medium,Mohammed Al-Harbi,Hail,07-11-2025,11-11-2025,188,98.6,Resolved,5,3939.85
TCK-001752,CUST-17471,Khalid Al-Balawi,Email,Technical Support,Medium,Reem Al-Mutairi,Riyadh,05-02-2024,08-02-2024,44,79.5,Closed,5,0.00
TCK-001753,CUST-88956,Ahmed Al-Balawi,Social Media,General Inquiry,Medium,Maha Al-Balawi,Riyadh,29-10-2024,Not Resolved,147,0.0,Pending,0,0.00
TCK-001754,CUST-83409,Dana Al-Otaibi,Phone,Refund Request,High,Abdullah Al-Zahrani,Riyadh,08-01-2025,Not Resolved,15,0.0,Open,0,0.00
TCK-001755,CUST-59814,Yousef Al-Harbi,Live Chat,General Inquiry,Low,Noura Al-Shammari,Buraidah,11-01-2024,15-01-2024,122,113.3,Resolved,5,0.00
TCK-001756,CUST-38222,Aisha Al-Ghamdi,Email,Billing,High,Khalid Al-Ghamdi,Medina,17-03-2026,18-03-2026,55,34.9,Closed,5,3074.67
TCK-001757,CUST-81060,Turki Al-Dossari,Phone,Technical Support,Low,Mohammed Al-Harbi,Dammam,27-10-2025,Not Resolved,150,0.0,Open,0,0.00
TCK-001758,CUST-61139,Abdullah Al-Anazi,Phone,Technical Support,Medium,Huda Al-Anazi,Dammam,27-02-2026,02-03-2026,162,84.5,Closed,4,0.00
TCK-001759,CUST-72554,Reem Al-Balawi,Live Chat,Billing,Medium,Lama Al-Rashidi,Khobar,16-08-2024,Not Resolved,69,0.0,Escalated,0,0.00
TCK-001760,CUST-80118,Abdullah Al-Dossari,WhatsApp,Billing,Low,Yousef Al-Malki,Medina,07-12-2025,12-12-2025,339,125.5,Resolved,4,0.00
TCK-001761,CUST-25330,Mohammed Al-Harbi,Live Chat,Billing,Low,Noura Al-Shammari,Dammam,17-01-2024,22-01-2024,379,131.9,Resolved,5,0.00
TCK-001762,CUST-23839,Sara Al-Balawi,Email,Complaint,Low,Lama Al-Rashidi,Khobar,18-12-2024,19-12-2024,126,29.6,Resolved,4,284.90
TCK-001763,CUST-88564,Sultan Al-Otaibi,Live Chat,Delivery Issue,Medium,Faisal Al-Shehri,Riyadh,02-01-2024,Not Resolved,127,0.0,Pending,0,0.00
TCK-001764,CUST-32506,Hessa Al-Zahrani,Phone,Billing,Low,Faisal Al-Shehri,Riyadh,25-10-2025,02-11-2025,687,214.6,Resolved,4,546.79
TCK-001765,CUST-74999,Fahad Al-Dossari,Phone,Delivery Issue,High,Ahmed Al-Qahtani,Dammam,16-12-2024,Not Resolved,71,0.0,Pending,0,0.00
TCK-001766,CUST-48333,Yousef Al-Dossari,Email,Technical Support,Medium,Maha Al-Balawi,Dammam,28-05-2025,30-05-2025,47,48.6,Resolved,5,0.00
TCK-001767,CUST-96277,Lama Al-Dossari,Phone,Billing,High,Mohammed Al-Harbi,Riyadh,04-07-2026,Not Resolved,20,0.0,Open,0,0.00
TCK-001768,CUST-25800,Bandar Al-Zahrani,Live Chat,Complaint,Medium,Ahmed Al-Qahtani,Abha,17-06-2024,21-06-2024,69,103.0,Resolved,4,3476.11
TCK-001769,CUST-56191,Lama Al-Qahtani,Branch,Billing,High,Noura Al-Shammari,Khobar,29-05-2026,29-05-2026,23,16.7,Closed,5,0.00
TCK-001770,CUST-32400,Fahad Al-Dossari,Live Chat,General Inquiry,Low,Noura Al-Shammari,Jeddah,21-06-2024,24-06-2024,96,80.7,Closed,3,0.00
TCK-001771,CUST-98145,Hessa Al-Balawi,Phone,Billing,Critical,Ahmed Al-Qahtani,Jeddah,01-07-2026,01-07-2026,22,11.8,Resolved,4,1255.98
TCK-001772,CUST-16349,Khalid Al-Dossari,Phone,Delivery Issue,High,Sara Al-Dossari,Abha,20-12-2025,20-12-2025,25,4.8,Resolved,4,240.61
TCK-001773,CUST-94356,Abdullah Al-Ghamdi,WhatsApp,Delivery Issue,High,Ahmed Al-Qahtani,Jeddah,09-01-2024,Not Resolved,37,0.0,Pending,0,0.00
TCK-001774,CUST-75397,Turki Al-Mutairi,Phone,General Inquiry,Low,Reem Al-Mutairi,Dammam,18-11-2024,Not Resolved,619,0.0,Pending,0,0.00
TCK-001775,CUST-57976,Lama Al-Harbi,Phone,Account Management,Medium,Maha Al-Balawi,Buraidah,27-06-2024,27-06-2024,62,15.6,Resolved,4,0.00
TCK-001776,CUST-92411,Huda Al-Dossari,Branch,General Inquiry,High,Huda Al-Anazi,Khobar,23-02-2026,23-02-2026,82,7.3,Resolved,5,0.00
TCK-001777,CUST-59444,Fahad Al-Malki,WhatsApp,Technical Support,Medium,Mohammed Al-Harbi,Khobar,08-07-2025,Not Resolved,44,0.0,Open,0,0.00
TCK-001778,CUST-83061,Faisal Al-Dossari,Social Media,Refund Request,Low,Abdullah Al-Zahrani,Abha,03-09-2025,Not Resolved,692,0.0,Pending,0,0.00
TCK-001779,CUST-94636,Sara Al-Mutairi,Social Media,General Inquiry,Medium,Faisal Al-Shehri,Riyadh,13-11-2025,14-11-2025,289,29.6,Closed,5,0.00
TCK-001780,CUST-24933,Nasser Al-Dossari,Phone,Delivery Issue,Low,Mohammed Al-Harbi,Mecca,22-10-2024,29-10-2024,173,184.4,Resolved,5,3116.34
TCK-001781,CUST-23161,Sultan Al-Ghamdi,Social Media,Billing,Low,Sara Al-Dossari,Mecca,05-08-2026,09-08-2026,622,99.9,Closed,5,0.00
TCK-001782,CUST-16915,Fahad Al-Anazi,WhatsApp,Complaint,Medium,Noura Al-Shammari,Hail,25-01-2025,28-01-2025,225,93.1,Resolved,4,0.00
TCK-001783,CUST-62689,Mohammed Al-Subaie,WhatsApp,Delivery Issue,High,Fahad Al-Otaibi,Hail,31-10-2026,01-11-2026,70,46.7,Resolved,3,0.00
TCK-001784,CUST-75330,Bandar Al-Subaie,Phone,Billing,High,Huda Al-Anazi,Riyadh,01-01-2024,Not Resolved,71,0.0,Escalated,0,0.00
TCK-001785,CUST-61833,Turki Al-Qahtani,Live Chat,General Inquiry,Low,Fahad Al-Otaibi,Jeddah,26-01-2024,27-01-2024,392,27.2,Resolved,5,0.00
TCK-001786,CUST-39492,Bandar Al-Balawi,Phone,Technical Support,Low,Maha Al-Balawi,Mecca,11-11-2024,Not Resolved,349,0.0,Pending,0,0.00
TCK-001787,CUST-85047,Lama Al-Shehri,Email,Billing,Critical,Faisal Al-Shehri,Tabuk,19-09-2025,19-09-2025,2,10.4,Resolved,5,0.00
TCK-001788,CUST-24389,Ahmed Al-Balawi,Live Chat,Refund Request,Low,Turki Al-Subaie,Jeddah,12-07-2024,Not Resolved,89,0.0,Pending,0,0.00
TCK-001789,CUST-90523,Turki Al-Mutairi,Branch,General Inquiry,Medium,Reem Al-Mutairi,Khobar,27-09-2025,28-09-2025,128,24.1,Resolved,1,0.00
TCK-001790,CUST-11747,Aisha Al-Dossari,Branch,General Inquiry,Low,Khalid Al-Ghamdi,Riyadh,01-12-2024,08-12-2024,628,184.7,Resolved,5,0.00
TCK-001791,CUST-16010,Ahmed Al-Dossari,Phone,Account Management,Medium,Huda Al-Anazi,Hail,05-05-2025,06-05-2025,34,26.0,Resolved,1,0.00
TCK-001792,CUST-90741,Yousef Al-Mutairi,Social Media,Technical Support,Low,Ahmed Al-Qahtani,Jeddah,17-02-2025,Not Resolved,463,0.0,Open,0,0.00
TCK-001793,CUST-39466,Bandar Al-Ghamdi,Phone,Account Management,Medium,Sara Al-Dossari,Riyadh,12-09-2024,Not Resolved,291,0.0,Escalated,0,0.00
TCK-001794,CUST-51081,Mohammed Al-Malki,WhatsApp,Refund Request,Low,Faisal Al-Shehri,Riyadh,23-06-2025,Not Resolved,655,0.0,Open,0,0.00
TCK-001795,CUST-92066,Turki Al-Anazi,Live Chat,Technical Support,High,Maha Al-Balawi,Jeddah,04-06-2025,05-06-2025,18,37.9,Resolved,5,0.00
TCK-001796,CUST-18780,Mohammed Al-Subaie,Branch,Refund Request,Low,Ahmed Al-Qahtani,Medina,08-06-2025,11-06-2025,174,91.0,Closed,1,1516.48
TCK-001797,CUST-51740,Bandar Al-Shehri,Email,Billing,High,Lama Al-Rashidi,Jeddah,13-03-2026,Not Resolved,58,0.0,Open,0,0.00
TCK-001798,CUST-70708,Sultan Al-Dossari,Phone,Account Management,Low,Mohammed Al-Harbi,Dammam,29-01-2026,05-02-2026,176,187.5,Resolved,1,0.00
TCK-001799,CUST-43384,Maha Al-Balawi,Phone,General Inquiry,Low,Noura Al-Shammari,Dammam,17-01-2025,20-01-2025,606,75.3,Resolved,2,0.00
TCK-001800,CUST-63041,Noura Al-Subaie,Phone,Technical Support,High,Reem Al-Mutairi,Riyadh,06-06-2024,06-06-2024,53,18.5,Resolved,4,0.00
TCK-001801,CUST-77063,Aisha Al-Ghamdi,Live Chat,Account Management,Low,Sara Al-Dossari,Dammam,13-07-2025,Not Resolved,42,0.0,Pending,0,0.00
TCK-001802,CUST-50025,Dana Al-Rashidi,WhatsApp,Delivery Issue,Medium,Lama Al-Rashidi,Mecca,16-08-2026,Not Resolved,131,0.0,Escalated,0,0.00
TCK-001803,CUST-50973,Maha Al-Zahrani,Branch,Technical Support,Medium,Turki Al-Subaie,Riyadh,26-03-2024,Not Resolved,226,0.0,Pending,0,0.00
TCK-001804,CUST-26829,Fahad Al-Qahtani,Branch,Account Management,Low,Sara Al-Dossari,Riyadh,11-09-2024,20-09-2024,60,227.0,Resolved,4,0.00
TCK-001805,CUST-37450,Reem Al-Balawi,WhatsApp,Billing,Low,Maha Al-Balawi,Riyadh,28-02-2026,05-03-2026,476,134.7,Resolved,5,0.00
TCK-001806,CUST-39794,Nasser Al-Malki,Live Chat,Billing,Medium,Maha Al-Balawi,Abha,16-10-2025,20-10-2025,278,110.0,Resolved,1,0.00
TCK-001807,CUST-83542,Sara Al-Ghamdi,Live Chat,Technical Support,Low,Khalid Al-Ghamdi,Mecca,23-04-2026,Not Resolved,180,0.0,Open,0,0.00
TCK-001808,CUST-21794,Mohammed Al-Subaie,Email,Complaint,Critical,Reem Al-Mutairi,Tabuk,08-11-2024,Not Resolved,29,0.0,Pending,0,0.00
TCK-001809,CUST-11908,Dana Al-Zahrani,Phone,Billing,Medium,Khalid Al-Ghamdi,Jeddah,05-01-2025,05-01-2025,186,20.9,Resolved,1,3603.76
TCK-001810,CUST-86534,Lama Al-Shammari,Social Media,Billing,Low,Maha Al-Balawi,Medina,05-05-2026,Not Resolved,268,0.0,Open,0,0.00
TCK-001811,CUST-81647,Maha Al-Ghamdi,Social Media,Technical Support,Medium,Lama Al-Rashidi,Riyadh,06-09-2024,10-09-2024,153,118.3,Closed,4,0.00
TCK-001812,CUST-33384,Reem Al-Subaie,Email,General Inquiry,High,Noura Al-Shammari,Hail,22-12-2025,23-12-2025,30,28.6,Resolved,3,0.00
TCK-001813,CUST-10463,Sara Al-Shammari,Phone,Account Management,Critical,Reem Al-Mutairi,Medina,10-04-2024,10-04-2024,10,2.6,Resolved,3,0.00
TCK-001814,CUST-62718,Sultan Al-Zahrani,Live Chat,Technical Support,Low,Noura Al-Shammari,Dammam,01-04-2024,03-04-2024,172,49.2,Resolved,4,0.00
TCK-001815,CUST-35319,Turki Al-Harbi,Email,Account Management,Medium,Yousef Al-Malki,Buraidah,24-04-2025,Not Resolved,18,0.0,Open,0,0.00
TCK-001816,CUST-76618,Nasser Al-Rashidi,Phone,Technical Support,High,Sara Al-Dossari,Dammam,11-11-2025,11-11-2025,81,8.3,Resolved,1,0.00
TCK-001817,CUST-35804,Lama Al-Ghamdi,Phone,Technical Support,Low,Mohammed Al-Harbi,Buraidah,21-01-2025,23-01-2025,652,58.0,Closed,4,0.00
TCK-001818,CUST-92908,Huda Al-Dossari,Live Chat,General Inquiry,High,Maha Al-Balawi,Jeddah,08-03-2024,08-03-2024,66,3.2,Resolved,1,0.00
TCK-001819,CUST-83137,Sara Al-Anazi,WhatsApp,Account Management,Low,Lama Al-Rashidi,Dammam,18-01-2025,19-01-2025,372,41.7,Resolved,5,0.00
TCK-001820,CUST-54144,Abdullah Al-Mutairi,Branch,Technical Support,Low,Ahmed Al-Qahtani,Dammam,19-01-2025,28-01-2025,197,227.3,Resolved,4,0.00
TCK-001821,CUST-36920,Dana Al-Shehri,Phone,General Inquiry,Medium,Abdullah Al-Zahrani,Buraidah,17-01-2024,20-01-2024,126,73.3,Resolved,4,0.00
TCK-001822,CUST-69553,Maha Al-Otaibi,Branch,Complaint,High,Mohammed Al-Harbi,Jeddah,06-01-2024,07-01-2024,39,32.1,Resolved,5,0.00
TCK-001823,CUST-85252,Huda Al-Malki,Live Chat,Technical Support,Critical,Mohammed Al-Harbi,Jeddah,17-10-2026,Not Resolved,14,0.0,Open,0,0.00
TCK-001824,CUST-31889,Sara Al-Subaie,Live Chat,General Inquiry,High,Turki Al-Subaie,Riyadh,11-02-2024,12-02-2024,50,44.3,Closed,5,0.00
TCK-001825,CUST-72094,Khalid Al-Ghamdi,WhatsApp,Complaint,Medium,Fahad Al-Otaibi,Riyadh,24-08-2026,27-08-2026,125,92.8,Closed,4,3472.65
TCK-001826,CUST-65593,Abdullah Al-Shehri,Email,Technical Support,Low,Turki Al-Subaie,Riyadh,23-08-2024,29-08-2024,590,165.0,Resolved,2,0.00
TCK-001827,CUST-84648,Faisal Al-Anazi,Phone,Billing,Medium,Turki Al-Subaie,Riyadh,23-03-2026,23-03-2026,141,13.7,Resolved,4,722.90
TCK-001828,CUST-96825,Noura Al-Harbi,Phone,Billing,Medium,Fahad Al-Otaibi,Riyadh,28-05-2024,30-05-2024,158,53.8,Resolved,3,0.00
TCK-001829,CUST-46492,Maha Al-Subaie,Email,Billing,Medium,Reem Al-Mutairi,Medina,16-05-2025,19-05-2025,246,95.4,Resolved,5,2944.90
TCK-001830,CUST-10706,Noura Al-Qahtani,WhatsApp,General Inquiry,Medium,Faisal Al-Shehri,Mecca,01-04-2025,01-04-2025,268,15.7,Closed,4,0.00
TCK-001831,CUST-60943,Sultan Al-Qahtani,Live Chat,Technical Support,Critical,Sara Al-Dossari,Riyadh,17-11-2025,17-11-2025,26,5.3,Resolved,4,0.00
TCK-001832,CUST-15275,Sara Al-Shammari,Phone,Technical Support,Low,Faisal Al-Shehri,Mecca,18-02-2024,Not Resolved,46,0.0,Escalated,0,0.00
TCK-001833,CUST-59932,Faisal Al-Shehri,Live Chat,General Inquiry,High,Huda Al-Anazi,Riyadh,20-04-2026,21-04-2026,13,26.8,Resolved,4,0.00
TCK-001834,CUST-22963,Ahmed Al-Subaie,Email,Complaint,Medium,Sara Al-Dossari,Riyadh,20-05-2025,24-05-2025,297,96.1,Closed,5,0.00
TCK-001835,CUST-25846,Faisal Al-Otaibi,WhatsApp,Complaint,Medium,Khalid Al-Ghamdi,Tabuk,08-05-2024,Not Resolved,46,0.0,Open,0,0.00
TCK-001836,CUST-33478,Hessa Al-Shammari,Social Media,Refund Request,Low,Maha Al-Balawi,Dammam,04-12-2025,Not Resolved,654,0.0,Open,0,0.00
TCK-001837,CUST-62853,Fahad Al-Dossari,Live Chat,Technical Support,Low,Faisal Al-Shehri,Mecca,15-08-2024,23-08-2024,512,203.5,Resolved,3,0.00
TCK-001838,CUST-52867,Noura Al-Ghamdi,Live Chat,Technical Support,Low,Ahmed Al-Qahtani,Riyadh,02-05-2024,Not Resolved,426,0.0,Pending,0,0.00
TCK-001839,CUST-53185,Ahmed Al-Subaie,Live Chat,Technical Support,Medium,Abdullah Al-Zahrani,Mecca,01-07-2024,05-07-2024,20,108.8,Resolved,2,0.00
TCK-001840,CUST-74268,Reem Al-Anazi,Live Chat,Billing,High,Mohammed Al-Harbi,Riyadh,04-01-2026,05-01-2026,90,24.1,Closed,4,3593.73
TCK-001841,CUST-15328,Lama Al-Qahtani,Live Chat,Delivery Issue,Low,Faisal Al-Shehri,Dammam,18-06-2026,25-06-2026,383,181.8,Resolved,5,0.00
TCK-001842,CUST-24119,Lama Al-Mutairi,Phone,Account Management,Low,Turki Al-Subaie,Khobar,02-06-2025,07-06-2025,373,137.8,Resolved,5,0.00
TCK-001843,CUST-32315,Fahad Al-Balawi,Live Chat,Refund Request,Medium,Noura Al-Shammari,Mecca,09-07-2026,12-07-2026,93,78.6,Resolved,2,0.00
TCK-001844,CUST-53867,Khalid Al-Shammari,Phone,Delivery Issue,Medium,Sara Al-Dossari,Jeddah,09-01-2026,13-01-2026,144,100.3,Resolved,4,0.00
TCK-001845,CUST-29684,Sultan Al-Otaibi,Phone,Account Management,Low,Maha Al-Balawi,Hail,03-05-2024,06-05-2024,35,76.6,Resolved,2,0.00
TCK-001846,CUST-72995,Aisha Al-Shammari,WhatsApp,Delivery Issue,Low,Noura Al-Shammari,Dammam,07-01-2025,16-01-2025,491,222.9,Closed,1,0.00
TCK-001847,CUST-90638,Lama Al-Shehri,Live Chat,Delivery Issue,Medium,Fahad Al-Otaibi,Buraidah,28-03-2024,29-03-2024,43,32.7,Closed,1,416.49
TCK-001848,CUST-60598,Dana Al-Ghamdi,WhatsApp,Complaint,Low,Mohammed Al-Harbi,Khobar,22-09-2026,Not Resolved,653,0.0,Open,0,0.00
TCK-001849,CUST-97589,Yousef Al-Mutairi,Live Chat,Complaint,Medium,Turki Al-Subaie,Dammam,14-07-2026,18-07-2026,102,112.3,Resolved,5,0.00
TCK-001850,CUST-60295,Turki Al-Shammari,Live Chat,Billing,Medium,Sara Al-Dossari,Hail,21-03-2024,22-03-2024,96,41.6,Resolved,4,0.00
TCK-001851,CUST-69445,Faisal Al-Ghamdi,WhatsApp,Technical Support,Medium,Turki Al-Subaie,Riyadh,23-09-2024,26-09-2024,144,74.4,Resolved,5,0.00
TCK-001852,CUST-21966,Aisha Al-Subaie,WhatsApp,General Inquiry,Medium,Turki Al-Subaie,Mecca,06-04-2024,Not Resolved,169,0.0,Escalated,0,0.00
TCK-001853,CUST-86277,Faisal Al-Qahtani,Social Media,Complaint,High,Khalid Al-Ghamdi,Jeddah,19-04-2025,20-04-2025,29,29.9,Resolved,4,768.12
TCK-001854,CUST-62193,Bandar Al-Shammari,Email,Technical Support,High,Huda Al-Anazi,Riyadh,12-11-2024,Not Resolved,22,0.0,Pending,0,0.00
TCK-001855,CUST-71760,Abdullah Al-Mutairi,Live Chat,General Inquiry,Medium,Maha Al-Balawi,Jeddah,12-07-2024,14-07-2024,257,51.1,Resolved,5,0.00
TCK-001856,CUST-54159,Ahmed Al-Otaibi,Email,Complaint,Medium,Reem Al-Mutairi,Riyadh,11-05-2025,12-05-2025,296,32.1,Closed,5,0.00
TCK-001857,CUST-55938,Abdullah Al-Shehri,Live Chat,Account Management,High,Sara Al-Dossari,Abha,11-04-2024,11-04-2024,8,3.9,Closed,4,0.00
TCK-001858,CUST-21978,Bandar Al-Shehri,Email,Complaint,High,Reem Al-Mutairi,Riyadh,01-10-2024,01-10-2024,53,11.7,Closed,3,0.00
TCK-001859,CUST-50370,Yousef Al-Shammari,Phone,Delivery Issue,High,Turki Al-Subaie,Riyadh,28-12-2024,29-12-2024,83,46.8,Resolved,4,0.00
TCK-001860,CUST-50527,Aisha Al-Subaie,Phone,Technical Support,High,Lama Al-Rashidi,Riyadh,07-09-2024,07-09-2024,18,2.4,Resolved,1,0.00
TCK-001861,CUST-13208,Reem Al-Shammari,Phone,Billing,Low,Lama Al-Rashidi,Riyadh,09-06-2026,12-06-2026,226,87.9,Resolved,4,0.00
TCK-001862,CUST-43261,Hessa Al-Subaie,Email,Account Management,Medium,Reem Al-Mutairi,Buraidah,22-06-2026,Not Resolved,261,0.0,Open,0,0.00
TCK-001863,CUST-89568,Dana Al-Harbi,WhatsApp,Account Management,Low,Noura Al-Shammari,Riyadh,10-01-2024,18-01-2024,717,193.6,Resolved,5,0.00
TCK-001864,CUST-46109,Bandar Al-Shehri,Live Chat,Complaint,Low,Sara Al-Dossari,Riyadh,26-03-2026,01-04-2026,243,158.9,Resolved,4,0.00
TCK-001865,CUST-29200,Faisal Al-Otaibi,Email,Billing,Critical,Noura Al-Shammari,Dammam,06-08-2024,06-08-2024,20,1.5,Resolved,5,0.00
TCK-001866,CUST-16110,Sara Al-Otaibi,Social Media,Account Management,Medium,Reem Al-Mutairi,Tabuk,12-06-2025,Not Resolved,118,0.0,Pending,0,0.00
TCK-001867,CUST-88315,Sultan Al-Mutairi,Live Chat,Technical Support,Critical,Khalid Al-Ghamdi,Tabuk,18-06-2026,Not Resolved,23,0.0,Escalated,0,0.00
TCK-001868,CUST-28115,Reem Al-Ghamdi,Phone,Account Management,Critical,Faisal Al-Shehri,Riyadh,28-06-2025,28-06-2025,10,1.7,Resolved,3,0.00
TCK-001869,CUST-31526,Fahad Al-Ghamdi,Email,General Inquiry,Medium,Faisal Al-Shehri,Khobar,23-12-2025,Not Resolved,247,0.0,Pending,0,0.00
TCK-001870,CUST-68007,Sultan Al-Balawi,Email,Billing,Low,Yousef Al-Malki,Riyadh,09-01-2026,14-01-2026,719,141.9,Closed,5,254.75
TCK-001871,CUST-74860,Ahmed Al-Anazi,Live Chat,General Inquiry,Medium,Mohammed Al-Harbi,Mecca,11-10-2024,Not Resolved,65,0.0,Open,0,0.00
TCK-001872,CUST-82044,Sara Al-Dossari,Social Media,Delivery Issue,Medium,Fahad Al-Otaibi,Jeddah,15-05-2025,18-05-2025,199,82.1,Closed,5,1270.34
TCK-001873,CUST-64728,Noura Al-Shehri,Phone,Technical Support,Medium,Abdullah Al-Zahrani,Abha,19-04-2026,Not Resolved,139,0.0,Pending,0,0.00
TCK-001874,CUST-69659,Fahad Al-Rashidi,Branch,Billing,High,Faisal Al-Shehri,Riyadh,28-10-2025,29-10-2025,7,32.8,Resolved,4,0.00
TCK-001875,CUST-45462,Aisha Al-Qahtani,Email,Delivery Issue,Low,Yousef Al-Malki,Jeddah,04-01-2025,12-01-2025,81,214.5,Resolved,3,1271.96
TCK-001876,CUST-60814,Fahad Al-Balawi,WhatsApp,Technical Support,Medium,Yousef Al-Malki,Riyadh,17-04-2026,17-04-2026,77,23.9,Resolved,3,0.00
TCK-001877,CUST-23886,Bandar Al-Mutairi,Live Chat,Account Management,High,Reem Al-Mutairi,Dammam,30-10-2024,Not Resolved,51,0.0,Pending,0,0.00
TCK-001878,CUST-38953,Mohammed Al-Anazi,Phone,Account Management,Low,Fahad Al-Otaibi,Khobar,30-10-2025,06-11-2025,83,178.1,Resolved,4,0.00
TCK-001879,CUST-39015,Fahad Al-Malki,Phone,General Inquiry,High,Sara Al-Dossari,Riyadh,31-01-2026,31-01-2026,56,8.0,Resolved,1,0.00
TCK-001880,CUST-72258,Dana Al-Harbi,Phone,Delivery Issue,Low,Fahad Al-Otaibi,Tabuk,10-01-2025,Not Resolved,634,0.0,Pending,0,0.00
TCK-001881,CUST-98854,Lama Al-Rashidi,Live Chat,Billing,Low,Lama Al-Rashidi,Buraidah,28-05-2024,Not Resolved,282,0.0,Pending,0,0.00
TCK-001882,CUST-81046,Turki Al-Rashidi,Email,Refund Request,High,Mohammed Al-Harbi,Riyadh,25-09-2025,26-09-2025,63,30.2,Closed,5,0.00
TCK-001883,CUST-16407,Noura Al-Balawi,Live Chat,Billing,Medium,Yousef Al-Malki,Riyadh,26-03-2024,27-03-2024,274,41.9,Closed,5,1871.04
